"Name","Score"
"CDK10",0.00167156225757987
"KIF13B",0.00167156225757987
"RP11-247L20.4",0.0016729332333162
"TBC1D4",0.00167567799602131
"RP11-403P17.5",0.00167705178401459
"FAM69B",0.00167980217584545
"GOLGA2",0.00168255632555491
"CDHR1",0.00168531423724939
"HOOK2",0.00168531423724939
"ENPP4",0.00168570725823646
"SLC22A15",0.00168669460512518
"RALY",0.00169222550214871
"GDAP1L1",0.00169499661317731
"SLC9A8",0.00169916036945698
"PGF",0.00170219606711568
"PDE1C",0.00170472530033661
"PPP1R9A",0.0017075134561461
"LINC01481",0.00170890895845253
"NREP",0.00170890895845253
"RP1-292B18.4",0.00171170281445584
"PPP2R5C",0.00171590073470444
"TSPYL5",0.00171870411174559
"GDPD3",0.00171870411174559
"RPS6KB2",0.00171881175166155
"ARFIP1",0.00172151130446192
"FAM175B",0.00172291633299618
"NOL7",0.00172432231700712
"CBFA2T2",0.0017257292570145
"SNRPA",0.00172713715353825
"RARS",0.00172854600709856
"GRK3",0.00172995581821578
"MSH3",0.00173277831520356
"LMBR1",0.00173419100211593
"SLC41A3",0.00173555501967859
"DIAPH2",0.00173560464866885
"ASXL1",0.00173701925538375
"ATP6V1C1",0.00174268729429942
"CECR2",0.00174268729429942
"BORCS5",0.00174552708830216
"RP3-473L9.4",0.00174694843076908
"HNRNPH1",0.00174979400924967
"GTF2IRD1",0.0017503105957628
"GALNT2",0.00175121824631027
"C1orf35",0.00175121824631027
"DARS",0.00175406961869096
"USP47",0.00175549675505925
"PKIB",0.00175692485891198
"METTL15",0.00175978397116952
"ZNF91",0.00176182879669887
"LLfos-48D6.2",0.00176264695966319
"KANSL1",0.00176264695966319
"VPS28",0.00176516487393868
"FAM134A",0.00176516487393868
"TFDP2",0.00176551382859601
"INO80",0.00176882603296902
"TDP2",0.00176982141702115
"INAFM1",0.00177125922460825
"HTR3A",0.00177125922460825
"PDIA5",0.00177269800546248
"TENM1",0.00177557848908045
"ZKSCAN1",0.00177846287209348
"HGSNAT",0.00177846287209348
"FAM207A",0.00178424335319546
"UBA6-AS1",0.00178569091719364
"DRAP1",0.00179003948258427
"OS9",0.00179294342596869
"CUTC",0.00179294342596869
"CREBL2",0.00179301488712862
"RNF185",0.0017943968691874
"TM2D3",0.00179585129413064
"SFSWAP",0.00179730670132881
"POM121",0.00180022046461267
"RP11-122G18.10",0.00180313816328657
"GOLGA8A",0.00180313816328657
"VPS36",0.0018045984897231
"LRBA",0.0018045984897231
"PCDH11X",0.0018045984897231
"TBC1D32",0.00180752209945383
"CTC-471J1.8",0.00180752209945383
"ASH1L",0.00181044965520862
"CRTC3-AS1",0.00181191491417605
"KALRN",0.00181191491417605
"POLDIP2",0.00181778583641328
"CCDC186",0.00182072723681962
"ABCA10",0.00182219942371302
"PUS7",0.00182367260244556
"FBXO42",0.00182514677355174
"PSMD14",0.00182662193756629
"TCEA1",0.00182809809502413
"MRPL54",0.00183253253341003
"ATXN3",0.00183253253341003
"RP11-399E6.1",0.00183549380270068
"UBAP2",0.00183549380270068
"JUNB",0.00183697593206407
"AP1M1",0.00183994318290923
"SCGN",0.00183994318290923
"TPK1",0.00184588966810733
"KCNJ3",0.00184754538505744
"VPS45",0.00185334528803301
"RP11-135A24.2",0.00185639019229895
"STOML1",0.00185783069299071
"RNF180",0.00185932783671131
"DMXL2",0.00185932783671131
"CHID1",0.00186749308662499
"PARP4",0.00186983602047319
"TRMT2B-AS1",0.00187134122145717
"NCKAP1",0.00187737212673219
"PSMB4",0.00188039364776178
"VPS54",0.00188039364776178
"MTFMT",0.00188039364776178
"PPM1A",0.00188341922017315
"RFX7",0.00188493352700457
"TESK2",0.00188493352700457
"MRPS9",0.00188536649434993
"PNPLA8",0.00188644884831094
"CYHR1",0.00188948253652327
"NOS1",0.00189404069100171
"DTD1",0.00189404069100171
"NUDT4",0.00189556211058163
"FAM58A",0.00189708454844648
"RP3-475N16.1",0.00189708454844648
"DUSP26",0.00189885978812497
"KDM3B",0.00190165797720327
"PRDM2",0.00190471203113283
"CSNK1A1",0.00190624059016322
"BOP1",0.00190930077508758
"IGSF3",0.00191236505280907
"RRP12",0.00191543342770559
"SLC8A1",0.00192466317927715
"MIER2",0.00192607461404005
"IARS2",0.00192929193484029
"ZNF438",0.00193083691328645
"ABHD17B",0.00193702714136441
"PCMTD1",0.00193857727970991
"GAN",0.00194012845168766
"RHOT2",0.00194209126128896
"GIGYF1",0.00194945722071999
"IRF2BPL",0.00195129063077785
"CD46",0.00195413560397702
"RNF4",0.00195413560397702
"RP11-505E24.2",0.00196352044263767
"IDI1",0.00196508822785925
"TXNDC11",0.00196508822785925
"ATAD2B",0.00196665705611533
"TCEAL9",0.00196747211075763
"ZFYVE9",0.00196822692796098
"GPATCH2",0.00196822692796098
"TRMT61A",0.00197443930752454
"REXO4",0.00197451686234822
"HSPB11",0.00197766810552716
"KCNQ5",0.00197766810552716
"NTAN1",0.00197924529806016
"RCBTB1",0.00197924529806016
"GAREM1",0.0019808235386312
"PLA2G15",0.00199348725946333
"CFAP20",0.00199507495747121
"PPP2R2A",0.00199666370909774
"PDE8A",0.00199825351490219
"COL4A3BP",0.00200302926297932
"RSPO2",0.00200721033831952
"CDC23",0.00201100997893081
"CD81",0.00201428811676329
"ENOX2",0.00201581111467254
"SBNO1",0.00201581111467254
"RP11-516C1.1",0.00201665174001968
"DMXL1",0.00201901717543099
"ARRB1",0.0020238342332105
"UNC5C",0.0020238342332105
"SURF6",0.00202544204582601
"AFG3L2",0.00202866086446997
"SEC24C",0.00203188394475584
"THEM6",0.00203325834597427
"SPPL2A",0.00203511129119624
"ARHGAP20",0.00203511129119624
"PEAK1",0.00204319835137004
"TOB2",0.00204481897262506
"LTBP3",0.00204644066494028
"BBC3",0.00205619334281937
"MON2",0.00205945282962181
"GTF2F2",0.00206197727574262
"CCDC93",0.00206435013247803
"ZMAT3",0.0020643848643668
"PIK3IP1-AS1",0.00206762038944925
"ENTPD3",0.00206925713616171
"RP11-977G19.10",0.00206925713616171
"SNAI3",0.00207581492447825
"BEAN1",0.00207745707477368
"AC093627.12",0.00207910030749625
"C1orf228",0.00207910030749625
"C1orf216",0.00208074462321668
"ZSWIM7",0.00208074462321668
"ZNF407",0.00208403650593511
"ATRX",0.00208568407407565
"WIPF2",0.0020906332924827
"USP31",0.0020906332924827
"RP11-963H4.6",0.00209344902054449
"RP3-510L9.1",0.00209559229388363
"SIAH2",0.00210056109374255
"ABCC1",0.00210221954047276
"VCP",0.00210720142902934
"WAPL",0.00211052815078257
"CHPT1",0.00211219315219817
"MDH2",0.00211385924807336
"RPS6KA1",0.00211385924807336
"DICER1",0.00211552643898358
"LINC00957",0.00211552643898358
"TMEM145",0.00211886410821212
"ADCY7",0.00211886410821212
"MGLL",0.0021205345876825
"MARK2",0.0021205345876825
"SBNO2",0.00212387883921734
"SLC25A3",0.00212387883921734
"RP11-304M2.3",0.00212387883921734
"STXBP3",0.00212555261243522
"MVK",0.00212722748472274
"PSMC1",0.00212776351178824
"PLXDC2",0.00212890345665718
"RNF214",0.00212890345665718
"PSMD5",0.00213058052881604
"CPNE1",0.00213225870177706
"RP5-1132H15.1",0.00213270152326933
"PLXNC1",0.00213898241320543
"MECP2",0.00214066609885124
"CKMT1B",0.00214235088877041
"UBR1",0.00214403678354226
"CSAD",0.00214572378374634
"ST8SIA1",0.00214910110277059
"IER5L",0.00215248285048417
"ZNF83",0.00215248285048417
"SLAIN2",0.00215417538655077
"VAMP4",0.00215503438336564
"RP11-248J23.7",0.00215586903153174
"CEP126",0.00215586903153174
"WDFY3",0.00215586903153174
"SUMF1",0.00216435391050048
"SACM1L",0.00216435391050048
"PRPSAP1",0.00216435391050048
"CPOX",0.00216605422117988
"NAV2",0.00216775564484653
"SRGAP1",0.00216945818208317
"RBBP4",0.00216945818208317
"HERC4",0.00217116183347279
"HACE1",0.00217116183347279
"KBTBD2",0.0021728665995986
"SLC25A20",0.0021762794783928
"TMEM220-AS1",0.00217798759222874
"C19orf81",0.00217969682313602
"CHRNA6",0.00218311863850221
"PDZD8",0.00218311863850221
"OIP5-AS1",0.00218483122413053
"ECD",0.00218483122413053
"NKAIN1",0.00218825975420284
"PTDSS2",0.0021899756998176
"TOP2B",0.00219169276659901
"DDX56",0.00219341095513302
"VMO1",0.00219519169174795
"SDHA",0.00220374367598467
"NFKBIZ",0.00220719691689027
"PIGX",0.00220892522760397
"SYNRG",0.00221065466594255
"MMP28",0.00221238523249449
"PWWP2A",0.00221411692784852
"DPF2",0.00221584975259359
"SLC1A4",0.00221758370731889
"HIVEP3",0.00222105500906806
"ZFAND2B",0.00222279235727144
"PHKB",0.00222279235727144
"OPHN1",0.00222279235727144
"DUSP8",0.00222627045128634
"PCLO",0.00223498553326955
"RP1-209A6.1",0.00224022821544657
"CHTOP",0.00224372902717605
"BRAP",0.00224548114190218
"FGF12-AS3",0.00225394771434768
"CTD-2349P21.11",0.00225601779169886
"CFLAR",0.00225777789911488
"AC069368.3",0.00226482977662893
"PTGES2",0.00226659561094648
"CUEDC2",0.00227207352946018
"SNX8",0.00227367042584967
"FSTL4",0.00227467227243294
"C14orf2",0.00227544200196607
"UQCRQ",0.00227727335518298
"PPHLN1",0.00228253981390572
"CCDC65",0.00228609563272768
"PTPRJ",0.00228787527244525
"EXTL2",0.00229143801548699
"ARHGAP23",0.0022950053806648
"GOLIM4",0.00230036510542889
"KEAP1",0.00230215399661632
"FNDC3A",0.00230573525699321
"STX7",0.00230573525699321
"SIK3",0.00231111585157885
"KLHL7",0.00231291170658518
"ILF3",0.00231830625046482
"MCAT",0.00232371127528867
"ABCA9",0.00233093430689309
"RP11-861E21.1",0.00233243928953944
"RP11-438D8.2",0.00233285395851225
"SORCS1",0.00233636385061378
"ANO6",0.00233998939836262
"RP11-48C7.8",0.00234040525122468
"BANF1",0.00234180392963324
"GTF2H3",0.00235271575897762
"FAXC",0.00235636243730579
"GPAT4",0.00236001382467032
"PHLPP1",0.00236001382467032
"SPAG16",0.00236001382467032
"P2RY11",0.00236184128576091
"STXBP5L",0.00236184128576091
"BMS1",0.00236184128576091
"CHMP7",0.00236366992593467
"USMG5",0.00236549974580014
"GPS1",0.00236733074596606
"ARMC5",0.00236916292704142
"RP4-614C10.2",0.00237099628963545
"CYB5B",0.00237283083435762
"RHOBTB2",0.00237834156739109
"GGNBP2",0.00238202131123816
"TRAP1",0.00238386296154104
"TBC1D17",0.0023857057982449
"RALGAPA1",0.00238754982196108
"ABCD3",0.00238754982196108
"RP11-728K20.1",0.00238915095985209
"SPPL2B",0.00239308902130062
"CTD-2323K18.1",0.00239308902130062
"PAG1",0.00239678776714064
"TRABD",0.00239863892578235
"PPDPF",0.00240318919824538
"ZSCAN5A",0.00240605547946669
"AC004453.8",0.00240667169005302
"OGFRL1",0.00240791260073513
"FRA10AC1",0.00240791260073513
"ZNF146",0.00240977091637055
"CH17-472G23.1",0.00241163042698735
"NDST4",0.00241349113320021
"MED6",0.00242094592631376
"HIP1R",0.00242094592631376
"LAMC1",0.00242468051244554
"AP000892.4",0.00242654960506128
"PQLC2",0.0024284198981989
"ABHD17C",0.00243216408850729
"ERH",0.00243219202991208
"SYN1",0.00244342553615408
"PSMD2",0.00244530666177327
"INTS4P1",0.00244530666177327
"IRS2",0.00244718899409305
"SETX",0.00244718899409305
"CLCN4",0.00245095728131133
"ST3GAL3",0.00245095728131133
"ANKRD10",0.0024528432374489
"OSBPL5",0.0024547304027652
"TUBGCP3",0.0024547304027652
"LRRC37A3",0.00245850836341475
"APBA2",0.00246229116822391
"RP11-60A24.3",0.0024641843887406
"GPI",0.00246426487138584
"UTRN",0.00246607882216038
"CFAP161",0.00246802627285741
"CREBZF",0.00246987133019575
"IFI6",0.00247176940605516
"CTD-2143L24.1",0.00247937386962704
"NSMCE1",0.00247937386962704
"ARF5",0.00249272859337305
"CC2D1B",0.00249464129506076
"MTA1",0.00250230433683482
"PXDNL",0.00250230433683482
"RP11-259O18.5",0.0025042747689993
"CMSS1",0.00250614320749713
"CNTLN",0.002511910714804
"AC037445.1",0.00251383567343124
"OGFR",0.00251961792667359
"SLC23A2",0.00252154780563469
"BNIP1",0.00252541125914809
"DTNA",0.00252734483495814
"ADIRF",0.00253300563765438
"VEGFD",0.00253509147990575
"SCAMP3",0.0025370312297187
"ARHGEF3",0.00254091444004809
"BLZF1",0.00254091444004809
"LONRF2",0.00254480260218792
"BTBD7",0.00254480260218792
"MAP9",0.00254674854176481
"FBL",0.00254869572118847
"ZNF98",0.00254869572118847
"AP1G1",0.00254869572118847
"DMAP1",0.00255649684999221
"PPP1R7",0.00255845023813288
"GNS",0.00255845023813288
"ZNF708",0.00255845023813288
"SH3BP5",0.0025604048699153
"SLC11A2",0.0025604048699153
"KSR2",0.00256236074597278
"AP5Z1",0.00257215881257007
"RP11-321A17.3",0.00257323573114648
"DENND1B",0.00257412216759165
"RPRD1B",0.00257805262441577
"NCK2",0.00258001972748911
"UBE2A",0.00258198808118422
"KCNMA1",0.00258592854298405
"TOB1",0.0025866471714525
"SZRD1",0.00258987401490619
"ANKRD36",0.00259184863125512
"ILF3-AS1",0.00259382450204549
"SIPA1L2",0.00259580162791476
"RP11-813I20.2",0.00260395280887017
"PDGFB",0.00261365234458997
"NDUFV3",0.00261365234458997
"ANKRD28",0.00261564205636203
"VPS13D",0.0026176330302411
"CEBPB",0.00261844365704048
"HDAC4",0.00261962526686755
"NRDC",0.00263360633402259
"PNISR",0.00263761232592124
"TPTE2P6",0.00263761232592124
"AGFG2",0.0026436308341119
"SUFU",0.00264468703655589
"CTC-336P14.1",0.00264563954483982
"NFASC",0.00264563954483982
"SLC38A1",0.00264966078215462
"ANKRD52",0.00265167331002981
"HMGCLL1",0.00265167331002981
"KLHDC2",0.00265368711157618
"EGFEM1P",0.00265570218743847
"SLC35D2",0.00265973616469118
"TMEM222",0.00266377524695105
"LRRC49",0.00266377524695105
"CFL2",0.00266524127421404
"DOCK5",0.0026657967040732
"FBXO18",0.00267389532092515
"SMPD1",0.00267408861460195
"DHRS4L2",0.00267592317546325
"BRI3BP",0.00267592317546325
"UBAP2L",0.00267592317546325
"INO80D",0.00267998272946105
"THOP1",0.00268404741434027
"MYEF2",0.00268404741434027
"FTCDNL1",0.0026860816824811
"ATP5G1",0.00269185261396799
"PLEKHA4",0.00269219219749353
"ME3",0.00269627230615262
"AC026188.1",0.00269627230615262
"RGS11",0.00269831429202646
"LMF1",0.00270444798362793
"PTEN",0.00270649512765729
"UXS1",0.00271469662195169
"XRCC4",0.00271675022832839
"EEF2K",0.00271880512913075
"TXNDC15",0.00271880512913075
"FTO",0.00271880512913075
"TMEM143",0.00272497760461936
"GTF2F1",0.00272703768965318
"TESC",0.00273322573351825
"MAEA",0.00273942547426783
"ATP2B3",0.0027414946568808
"SUZ12",0.00274356514176738
"SIAH1",0.00274563692958317
"TECPR2",0.00274563692958317
"LGALS3BP",0.00274978441662604
"TNIP1",0.00274978441662604
"SEC22A",0.00274978441662604
"GTPBP3",0.00275778317161074
"AP002954.4",0.00275809505473633
"TMEM161A",0.00275809505473633
"TFRC",0.00276434176003689
"ARNT2",0.00276434176003689
"EFL1",0.00276434176003689
"RICTOR",0.00276642661325745
"DLGAP3",0.00277477913429864
"MRPS31",0.00277687054489343
"NAALADL2",0.00277896326894078
"HELZ",0.00278105730710052
"UGGT2",0.00278944661406838
"ASNA1",0.00281051219322775
"RPS11P6",0.00281262602242071
"RLIM",0.00281266558967658
"AC012354.8",0.00282109459286769
"PRKACA",0.00282109459286769
"ANKRD9",0.00282533683959914
"LMAN2L",0.00282745995566932
"POLR2J",0.00282806213063914
"CHGB",0.00282958440109645
"DAZAP2",0.00283114937861083
"LINC01250",0.00283596572017884
"BOK",0.00283623402854781
"DHRS13",0.00284042703167326
"TTC39B",0.00284235902745771
"RRAGB",0.00284449279704
"KCNB1",0.00284662790131265
"COPS6",0.00284876434094348
"RNF25",0.00285946659286107
"KIF3B",0.0028659040111039
"ZMYND11",0.00286840355848595
"FARSB",0.00287235350176557
"DBNL",0.00288097163326188
"IMMP1L",0.00288312952964964
"PDIA4",0.00288403945358897
"CSRNP2",0.00288528877278664
"HSD17B12",0.00288744936334521
"ICA1",0.00289177458941759
"NUP58",0.00289177458941759
"GSTP1",0.00289613271363215
"YEATS2",0.00290261128158711
"KANSL2",0.00290478267575209
"TRPC3",0.00291783948753045
"BMT2",0.00292002037026269
"MTHFR",0.00292002037026269
"RP11-351M8.2",0.00292438621104287
"SLF2",0.00293094517065531
"ATXN7L1",0.00293751638465675
"NAE1",0.00294629709735722
"GFER",0.00294725472458984
"PIGL",0.00295289697617203
"MMAB",0.00295509967164771
"RAB39A",0.0029569522433083
"DDT",0.00295730373619256
"CTDP1",0.00295730373619256
"DOCK11",0.00295730373619256
"PRKDC",0.00295950917048725
"PELI3",0.0029617159752127
"C3orf33",0.00296392415105007
"SFXN5",0.00296613369868079
"SPRY4",0.00296834461878655
"TBC1D15",0.00297055691204927
"MAFK",0.00297284379722047
"RP11-10K17.6",0.00297464690399736
"RAB11FIP2",0.00297498562077459
"MINK1",0.00298163899960274
"DUSP22",0.00298570368121029
"RDX",0.00298892547737175
"C14orf37",0.0029905294561218
"SKIL",0.00299275551851639
"TM7SF3",0.00299498296158597
"LINC00276",0.00299498296158597
"CYP4X1",0.00299498296158597
"FAF2",0.00300167358169593
"PGAM1P5",0.00300184001291517
"BCRP3",0.00300390655431796
"RP13-726E6.2",0.00300390655431796
"BNC2",0.00300507549290668
"CCDC130",0.00300614091104248
"TTC27",0.00300837665255574
"NCAPH2",0.00301957615599027
"XPO7",0.00301957615599027
"ORAOV1",0.00301957615599027
"EIF2AK2",0.00302406567493305
"SSU72",0.00302454600935618
"SIPA1L3",0.00303081038222943
"N4BP1",0.00303531381438469
"MAD1L1",0.0030443374090163
"PRPF38B",0.00304659679718369
"NTM",0.00305111976576501
"ARF6",0.00305564832861712
"TCFL5",0.00306018249127411
"LYRM7",0.00306018249127411
"C16orf52",0.00306472225927417
"BTN3A1",0.00306472225927417
"RP11-114H23.1",0.00306699424700966
"GPR35",0.00306699424700966
"DOCK4",0.0030692676381596
"NDUFB6",0.00307381863347681
"TAZ",0.00307837525077632
"RAD17",0.00307837525077632
"PPP1R18",0.0030806556694051
"SLC12A6",0.0030806556694051
"POLD2",0.00308522073009426
"PRR14L",0.00308750537354486
"LARP1B",0.00309436776466731
"TSPAN33",0.00309894974968515
"FAM173A",0.00310010392541884
"KIAA0430",0.00310124286156449
"PPIL4",0.00310353738728671
"PFKFB4",0.00310353738728671
"ANKRD6",0.00310813068304929
"HMGXB3",0.00311272964255431
"DENND5A",0.00311503124795554
"BRF1",0.00311733427138729
"ARMC10",0.00312194457513792
"ZIM2-AS1",0.00312887068347205
"RP11-477I4.4",0.00313349519899876
"CRBN",0.00314044265125512
"MARCH7",0.00314044265125512
"RP11-513I15.6",0.00314276131920265
"TTC5",0.00314740293510056
"PTBP2",0.00314740293510056
"C20orf96",0.00314740293510056
"SNX9",0.00314972588445507
"PIEZO2",0.00315437606948751
"OTUD4",0.00315437606948751
"ATP5L",0.00316026494837042
"SUN1",0.00316369360453126
"BIRC2",0.00316836096580061
"KBTBD11",0.00316836096580061
"PRRT3",0.00317303406374721
"EAPP",0.00317537276573663
"ARHGEF25",0.00317771290401046
"PPP4R3A",0.00318239749223391
"SEC11A",0.00318474194359545
"ZC3H7A",0.00319413414719178
"GPR137",0.00320119343774641
"TAF1",0.00320119343774641
"PCED1B",0.00320590685056981
"TRERF1",0.00320826572484291
"MINPP1",0.00321062604530214
"EXOC5",0.00321535102761611
"ARMC8",0.00321771569089007
"AHCYL1",0.00322481837770068
"RBFOX3",0.00322718884133554
"TMEM60",0.00323160885644194
"IDH1",0.00323193412491811
"TM6SF1",0.00324382277891218
"FLJ20021",0.00324620487741575
"ENTPD4",0.00324620487741575
"MOB3A",0.00325097344783119
"WDR41",0.00325097344783119
"PDE6D",0.00325574785421498
"CDH12",0.00326052810227958
"DDX46",0.00326052810227958
"COPS7B",0.00326292041872846
"DHRS7B",0.00326531419774161
"THAP3",0.00327490395374543
"SLC39A6",0.00327640459238054
"LETM1",0.00327730505631365
"ROGDI",0.00328333934520805
"EMP2",0.00328451716804342
"CGREF1",0.00329174250087213
"SORT1",0.00330623290737653
"PAPD4",0.00330865313510585
"FANCL",0.00331119382274852
"HSPA4",0.00331834881521297
"GFRA2",0.00332519053523196
"RP6-65G23.3",0.0033280681606233
"SGPP2",0.00333293672224811
"TMEM59",0.00333537322781837
"DAGLB",0.00334025069208896
"SLC25A33",0.00334269165223581
"COG3",0.0033500234534073
"RBM17",0.00335247036312207
"IFI44",0.00335982003038522
"SAP30",0.00336227290126338
"WNK2",0.00336227290126338
"RCC2",0.00336718312005961
"C6orf48",0.00337702148615015
"ORC2",0.00337702148615015
"SIKE1",0.00338164313650125
"SNAPC3",0.00338194964507595
"ZNF444",0.00338441597105547
"LEPROTL1",0.00338688379568352
"LMTK3",0.0033918239437992
"ARMCX5-GPRASP2",0.00339924542405605
"KLKB1",0.00340172225588159
"MCC",0.00340172225588159
"TOMM7",0.00340354999456328
"ORAI2",0.00340668043152226
"RALGPS2",0.00340916177679824
"PDZRN3",0.00341412898591558
"TRMT10B",0.00341661485121938
"NALCN",0.003419102224662
"CTB-12A17.3",0.00342392062442112
"ARHGAP1",0.0034240814988915
"NR2C1",0.00342657340114296
"PDS5A",0.00343405817723713
"PFDN5",0.00343524897350599
"LIPH",0.00343655612815917
"HSPH1",0.00343655612815917
"MED13L",0.00343655612815917
"PDCL3",0.00343884629546463
"CLTCL1",0.00343905559308256
"KLF13",0.00344155657274134
"JTB",0.00344405906786976
"KIAA0100",0.00344405906786976
"SLC25A11",0.00344906860747405
"RAD21",0.00344965602761757
"ZNF251",0.00345157565341982
"CTD-3193K9.3",0.00345408421777504
"GPR137B",0.00345659430127535
"SWAP70",0.00345659430127535
"PTPRR",0.00345910590465662
"ABHD17A",0.00346664984144909
"CALR",0.00346664984144909
"BPTF",0.00346916753171843
"DOCK1",0.00346916753171843
"UPF1",0.00347420748368783
