"HGNC.symbol","Score"
"SLC10A7",0.00132875235823154
"SLC11A1",1
"SLC11A2",0.000105635176433529
"SLC12A1",1
"SLC12A2",6.46798099144732e-05
"SLC12A3",1
"SLC12A4",0.0368146279765575
"SLC12A5",1
"SLC12A6",0.000137391774308002
"SLC12A7",0.0245605035839744
"SLC12A8",1
"SLC12A9",0.00466318168968511
"SLC13A1",1
"SLC13A2",1
"SLC13A3",1
"SLC13A4",1
"SLC13A5",1
"SLC14A1",1
"SLC14A2",1
"SLC15A1",1
"SLC15A2",0.258901865522907
"SLC15A3",1
"SLC15A4",2.22044304013868e-05
"SLC15A5",1
"SLC16A1",5.21295389962275e-05
"SLC16A10",1
"SLC16A11",1
"SLC16A12",0.00200562257667852
"SLC16A13",1
"SLC16A14",1
"SLC16A2",0.00224130237392476
"SLC16A3",1
"SLC16A4",1
"SLC16A5",1
"SLC16A6",0.0193305954140613
"SLC16A7",0.0291989607149579
"SLC16A8",1
"SLC16A9",0.00973003732359894
"SLC17A5",2.40667013799632e-06
"SLC17A6",1.41315789684845e-09
"SLC17A7",0.00392299789171734
"SLC17A8",0.246676644077884
"SLC17A9",1
"SLC18A1",0.0986944926824739
"SLC18A2",1
"SLC18B1",0.103941278749065
"SLC19A1",2.78584725552198e-05
"SLC19A2",0.00062212748485494
"SLC19A3",1
"SLC1A1",1
"SLC1A2",1
"SLC1A3",0.521921961150688
"SLC1A4",2.95130721563451e-06
"SLC1A5",0.00864289201136384
"SLC1A6",0.0512195600110268
"SLC1A7",1
"SLC20A1",1.33423390087252e-07
"SLC20A2",0.00119222496731239
"SLC22A12",1
"SLC22A13",1
"SLC22A15",0.117492253806766
"SLC22A16",1
"SLC22A17",2.87460395655538e-05
"SLC22A18",7.43170363963417e-05
"SLC22A9",1
"SLC22A2",1
"SLC22A5",0.502839043809198
"SLC22A23",0.000358429111495301
"SLC22A3",1
"SLC22A4",0.00113342399948372
"SLC22A6",1
"SLC22A7",0.107486054504461
"SLC22A8",1
"SLC23A1",1
"SLC23A2",0.00012250176056472
"SLC24A2",2.51360153709114e-05
"SLC24A3",0.00678420600816309
"SLC24A4",1
"SLC24A5",0.776614406858887
"SLC25A1",5.76970478332826e-10
"SLC25A10",0.000179440318337729
"SLC25A11",1.62214405917281e-10
"SLC25A12",2.38870364302861e-07
"SLC25A13",1
"SLC25A14",5.57146052044098e-09
"SLC25A15",0.00276236098145417
"SLC25A16",0.000185790840534241
"SLC25A17",2.24224506150277e-08
"SLC25A18",1
"SLC25A19",1.94780569047382e-05
"SLC25A2",1
"SLC25A20",0.000113399128838527
"SLC25A21",1
"SLC25A22",5.84017716766954e-07
"SLC25A23",0.00375683342257689
"SLC25A24",0.000595154137177773
"SLC25A25",1.47647060685404e-05
"SLC25A26",0.000195274288970705
"SLC25A27",5.28976390291359e-06
"SLC25A28",0.00356811777827182
"SLC25A29",0.00114891263414896
"SLC25A3",6.59384391284494e-15
"SLC25A30",0.413414995524719
"SLC25A31",1
"SLC25A32",0.00236311949959955
"SLC25A33",6.64529275273761e-06
"SLC25A34",1
"SLC25A35",0.0112443636966463
"SLC25A36",5.6734316577761e-05
"SLC25A37",0.0162544995144056
"SLC25A38",2.80741916720512e-08
"SLC25A39",1.75461411030899e-10
"SLC25A4",9.08902940208114e-23
"SLC25A40",0.000883266729669501
"SLC25A42",0.0117773941477519
"SLC25A43",0.170390049987788
"SLC25A44",9.10041849938012e-06
"SLC25A45",0.0242208649234632
"SLC25A46",1.35540045920859e-06
"SLC25A47",1
"SLC25A48",1
"SLC25A5",1.13011947300065e-14
"SLC25A51",9.5642858061168e-07
"SLC25A52",9.5642858061168e-07
"SLC25A53",0.0124259791306021
"SLC26A1",1
"SLC26A11",0.00590073001736258
"SLC26A2",1
"SLC26A6",0.00752166879209151
"SLC26A7",0.341153572419942
"SLC26A8",1
"SLC26A9",1
"SLC27A1",0.000142864536087347
"SLC27A2",1
"SLC27A3",0.00608912603251469
"SLC27A4",2.45507362609932e-07
"SLC27A5",1
"SLC27A6",1
"SLC28A2",1
"SLC28A3",1
"SLC29A1",3.4069529775075e-05
"SLC29A2",0.00114269446790244
"SLC29A3",0.000726108001394366
"SLC29A4",2.55584940184597e-06
"SLC2A1",4.06391271816226e-06
"SLC2A10",1
"SLC2A12",1
"SLC2A13",0.607798258852245
"SLC2A4",1
"SLC2A5",1
"SLC2A6",0.000116142999382569
"SLC2A8",0.000110840304268406
"SLC2A9",1
"SLC30A1",1
"SLC30A10",1
"SLC30A3",1
"SLC30A4",0.00332797104467677
"SLC30A5",0.00011224115149175
"SLC30A6",0.000113917227908762
"SLC30A7",0.011659789187078
"SLC30A8",1
"SLC30A9",2.55506321173994e-07
"SLC31A1",3.8376911849238e-07
"SLC31A2",2.3176426346155e-05
"SLC33A1",7.94165590351458e-05
"SLC34A2",1
"SLC35A1",1.22213211048461e-05
"SLC35A2",2.33940875917832e-05
"SLC35A3",0.000962555392047933
"SLC35A4",3.12534776472152e-06
"SLC35A5",6.38186367190105e-06
"SLC35B1",3.20490071184981e-09
"SLC35B2",0.0001532121182695
"SLC35B3",0.000392189112796259
"SLC35B4",2.22640876211499e-05
"SLC35C1",0.000242289507762987
"SLC35C2",1.22217914724254e-06
"SLC35D1",0.00337699503535667
"SLC35D2",0.00303954932282246
"SLC35D3",1
"SLC35E1",0.000174806370651572
"SLC35E2B",0.0201925408179824
"SLC35E3",2.49699591869467e-05
"SLC35E4",4.04658701803052e-05
"SLC35F1",0.0174687667533167
"SLC35F2",0.0038681333727282
"SLC35F3",0.00218274564188341
"SLC35F4",0.00492920922144563
"SLC35F5",1.25545182400114e-06
"SLC35F6",0.00413069504504733
"SLC35G1",1
"SLC35G2",0.000213513047132266
"SLC35G3",1
"SLC35G4",1
"SLC35G5",1
"SLC35G6",1
"SLC36A1",9.19102341896492e-05
"SLC36A2",1
"SLC36A4",0.000191927409219473
"SLC37A1",0.000558290318727667
"SLC37A2",1
"SLC37A4",3.69314878450803e-05
"SLC38A1",0.000207406107987064
"SLC38A10",5.00213172072792e-06
"SLC38A11",1
"SLC38A2",3.39733164722696e-09
"SLC38A3",1
"SLC38A4",1
"SLC38A5",1
"SLC38A6",0.00827506706992114
"SLC38A7",3.00127697001338e-05
"SLC38A8",0.555395671396388
"SLC38A9",5.73611703434089e-05
"SLC39A1",0.00905735662224459
"SLC39A10",4.03637223855791e-05
"SLC39A11",8.32496101457912e-05
"SLC39A13",0.00137935428098617
"SLC39A14",0.113532686239212
"SLC39A2",1
"SLC39A3",3.77399492964085e-05
"SLC39A5",1
"SLC39A6",6.8701893907858e-08
"SLC39A7",0.000428206407293538
"SLC39A8",1
"SLC39A9",0.000118005292104771
"SLC3A1",1
"SLC3A2",9.77647914113024e-09
"SLC40A1",1
"SLC41A1",0.0122323465800616
"SLC41A2",9.15395809396368e-06
"SLC41A3",9.94832900332194e-06
"SLC43A1",1
"SLC43A2",0.00545036756750226
"SLC43A3",0.00539118237590563
"SLC44A1",5.71733640076649e-07
"SLC44A2",2.42935281648294e-07
"SLC44A4",1
"SLC44A5",1
"SLC45A1",3.24918249773934e-07
"SLC45A3",4.30963945130621e-05
"SLC45A4",0.000875914725101415
"SLC46A1",0.000516875379174221
"SLC46A3",0.114681249395635
"SLC47A1",1
"SLC48A1",1.23889761542963e-11
"SLC49A4",1
"SLC4A1",1
"SLC4A10",0.471705581489405
"SLC4A11",0.000196330908301716
"SLC4A1AP",6.3904188881441e-05
"SLC4A2",0.000124034493398375
"SLC4A3",0.0114003331798665
"SLC4A4",0.00251443388766018
"SLC4A7",0.639115606250135
"SLC4A8",0.00421803464936201
"SLC50A1",4.09222771312613e-07
"SLC51A",1
"SLC51B",1
"SLC52A1",0.0178468942307895
"SLC52A2",0.0178468942307895
"SLC52A3",0.131605607227857
"SLC5A1",1
"SLC5A10",1
"SLC5A11",0.0806082856325501
"SLC5A3",0.000695761013021555
"SLC5A4",1
"SLC5A5",0.000468888442976009
"SLC5A6",0.000362454923942996
"SLC5A7",0.502414138331231
"SLC5A8",1
"SLC66A1",1
"SLC66A2",1
"SLC6A1",1
"SLC6A11",1
"SLC6A12",1
"SLC6A13",1
"SLC6A15",1.9492152508396e-08
"SLC6A17",0.000871044034734016
"SLC6A18",1
"SLC6A19",8.70443970822357e-05
"SLC6A2",1
"SLC6A20",1
"SLC6A4",1
"SLC6A5",1
"SLC6A6",0.0228857847704174
"SLC6A7",1
"SLC6A8",0.00316914859394069
"SLC6A9",1
"SLC7A1",3.98564559143512e-05
"SLC7A10",1
"SLC7A11",1
"SLC7A13",1
"SLC7A14",1.92433756070659e-06
"SLC7A2",0.0693139402344139
"SLC7A3",0.00259763996863216
"SLC7A4",0.000171965131076171
"SLC7A5",0.0194461207524652
"SLC7A6",5.45551175369803e-05
"SLC7A6OS",0.000501887298158147
"SLC7A7",1.38844000437336e-09
"SLC7A8",0.000691093185218968
"SLC7A9",1
"SLC8A1",1
"SLC8A2",1
"SLC8A3",0.0162319598251119
"SLC8B1",0.0342405983922377
"SLC9A1",0.000875495636726179
"SLC9A2",1
"SLC9A3R1",0.000149027856519277
"SLC9A3R2",1.17716294596021e-07
"SLC9A5",0.271815703733698
"SLC9A6",2.23123724622082e-06
"SLC9A7",0.00765804047703533
"SLC9A8",0.000158897174223287
"SLC9A9",9.37582803669853e-10
"SLC9B1",1
"SLC9B2",1
"SLCO1A2",1
"SLCO1C1",1
"SLCO2A1",1
"SLCO2B1",1
"SLCO3A1",0.00035480425235546
"SLCO4A1",0.367223992616433
"SLCO4C1",1
"SLCO5A1",0.136089209285303
"SLCO6A1",1
"SLF1",1
"SLF2",1
"SLFN12",1
"SLFN12L",1
"SLFN14",1
"SLFN5",1
"SLFN13",1
"SLIRP",0.00193246266833479
"SLIT1",0.00282718056980769
"SLIT2",1
"SLIT3",1
"SLITRK1",0.0161995838136476
"SLITRK2",0.504820968156382
"SLITRK3",0.00168325404229582
"SLITRK4",0.00892974368338754
"SLITRK5",0.00381150383141438
"SLITRK6",1
"SLK",9.53253941799408e-05
"SLMAP",0.000353004224467268
"SLPI",0.0391485991118878
"SLTM",3.4397387923512e-06
"SLU7",1.03991325722291e-07
"SLURP1",1
"LYNX1",1
"SLX1A",0.000555043195291681
"SLX1B",0.000555043195291681
"SLX4",1
"SLX4IP",0.328940491886001
"SMAD1",7.16574843416083e-06
"SMAD2",9.07823254114205e-05
"SMAD3",1
"SMAD4",0.000134500543954433
"SMAD5",0.0040762210783161
"SMAD6",1
"SMAD7",0.00814093245678199
"SMAGP",1
"SMAP1",0.000138720592973758
"SMAP2",7.37294722025396e-06
"SMARCA1",0.000196754994775004
"SMARCA2",2.43504796812898e-06
"SMARCA4",5.81766735847249e-07
"SMARCA5",0.000119487328329121
"SMARCAD1",0.00209193981159256
"SMARCAL1",0.000985839022941716
"SMARCB1",1.62970124356321e-05
"SMARCC1",0.000119487328329121
"SMARCC2",9.06044893352963e-06
"SMARCD1",0.000183186946932459
"SMARCD2",0.00029342787776919
"SMARCD3",0.0307530879424947
"SMARCE1",0.000152704485669311
"SMC1A",1.20909384181602e-06
"SMC1B",1
"SMC2",0.000737878916903553
"SMC3",4.81075206958643e-06
"SMC4",2.25645431589216e-05
"SMC5",0.000509331722216533
"SMC6",6.23780091488338e-05
"SMCHD1",0.000977722569220811
"SMCO3",0.985539966618263
"SMCO4",0.230853715211387
"SMCR8",0.00857465297105963
"SMDT1",1.41849375582342e-13
"SMG1",0.00215696910429451
"SMG5",0.000254097554746473
"SMG6",0.000783749151049536
"SMG7",0.000161721312318334
"SMG8",0.00677370056990363
"SMG9",0.000462765429715975
"SMIM1",1
"SMIM10L1",1
"SMIM10L2A",1
"SMIM10L2B",1
"SMIM11A",0.000304398158631611
"SMIM11B",0.000304398158631611
"SMIM12",3.96608376600146e-09
"SMIM13",7.88076077921448e-06
"SMIM14",8.69228126418481e-05
"SMIM15",3.92352587128105e-06
"SMIM18",0.000841892983012137
"SMIM19",0.000809428602724289
"SMIM20",1.26377195958989e-06
"SMIM22",1
"SMIM23",1
"SMIM24",1
"SMIM26",1
"SMIM27",1
"SMIM3",0.0287424445846101
"SMIM38",1
"SMIM4",0.00820340222067973
"SMIM40",1
"SMIM43",1
"SMIM5",0.0165537516612037
"SMIM7",5.85059767421387e-08
"SMIM8",0.000105876969298694
"SMIM9",1
"SMLR1",1
"SMN1",4.85823862699766e-05
"SMN2",4.85823862699766e-05
"SMNDC1",1.77993321655951e-05
"SMO",1
"SMOC1",0.0630099729031696
"SMOC2",1
"SMOX",0.000302368005439471
"SMPD1",5.23865303521563e-07
"SMPD2",0.359896992877454
"SMPD3",0.000297713656080777
"SMPD4",0.000546999619982106
"SMPDL3A",5.55357404682233e-07
"SMPDL3B",1
"SMPX",0.068481075389958
"SMS",2.3387534849754e-07
"SMTN",1
"SMTNL2",1
"SMU1",5.9539064025468e-07
"SMUG1",0.000395359581727629
"SMURF1",0.00179870650092378
"SMURF2",0.00200969747135851
"SMYD1",1
"SMYD2",7.1546298642662e-08
"SMYD3",7.78038007140511e-06
"SMYD4",0.000253258111282149
"SMYD5",4.35312687239759e-05
"SNAI1",1
"SNAI2",1
"SNAP23",0.000397752550901956
"SNAP25",2.67736355515014e-14
"SNAP29",0.000254325695814926
"SNAP47",2.81921019970512e-12
"SNAP91",2.8066566317804e-07
"SNAPC1",0.000125160025654166
"SNAPC2",2.43097564200507e-06
"SNAPC3",4.90059704766455e-05
"SNAPC4",0.000975030479944922
"SNAPC5",1.0462368218317e-10
"SNAPIN",8.94439756207431e-11
"SNCA",7.34380751468285e-05
"SNCAIP",1
"SNCB",8.17792079599575e-05
"SNCG",3.6299350356834e-31
"SND1",3.26515160662773e-05
"SNED1",0.317746895909196
"SNF8",5.62259301152275e-06
"SNIP1",0.00190238749220672
"SNN",7.39643221203002e-05
"SNORA20",1
"SNORA21",1
"SNORA23",1
"SNORA24",1
"SNORA28",1
"SNORA30",1
"SNORA33",1
"SNORA41",1
"SNORA17B",1
"SNORA57",1
"SNORA64",1
"SNORA68",1
"SNORA78",1
"SNORA7A",1
"SNORA7B",1
"SNORA81",1
"SNORD104",1
"SNORD107",1
"SNORD118",1
"SNORD17",1
"SNORD19",1
"SNORD2",1
"SNORD22",1
"SNORD34",1
"SNORD35A",1
"SNORD37",1
"SNORD42A",1
"SNORD42B",1
"SNORD45C",1
"SNORD49A",1
"SNORD49B",1
"SNORD53",1
"SNORD55",1
"SNORD64",1
"SNORD65",1
"SNORD69",1
"SNORD7",1
"SNORD71",1
"SNORD72",1
"SNORD73B",1
"SNORD8",1
"SNORD83B",1
"SNORD89",1
"SNORD92",1
"SNORD98",1
"SNORD99",1
"SNPH",2.37082240481332e-05
"SNRK",2.06388422582463e-06
"SNRNP200",2.95857146421379e-05
"SNRNP25",9.03157707258389e-09
"SNRNP35",1.51826464400026e-05
"SNRNP40",6.67362328074948e-05
"SNRNP48",0.000300187888091272
"SNRNP70",5.15544104476821e-05
"SNRPA",2.45139874160962e-06
"SNRPA1",2.00413170802297e-05
"SNRPB",2.21163099873207e-09
"SNRPB2",2.5072359035069e-08
"SNRPC",0.0087087639504876
"SNRPD1",2.15389807298592e-08
"SNRPD2",9.55465787062799e-06
"SNRPD3",2.53920598202511e-06
"SNRPE",4.79634653129571e-07
"SNRPF",0.00631173907090422
"SNRPN",2.50376067374542e-14
"SNTA1",0.00513016571044655
"SNTB1",0.165877192779817
"SNTB2",0.00947029496046169
"SNTG1",0.0565368932126
"SNTG2",1
"SNU13",1
"SNUPN",1.82767402463411e-06
"SNW1",7.46712637435016e-05
"SNX1",1.22217914724254e-06
"SNX10",8.74155876812591e-10
"SNX11",4.50237926071942e-05
"SNX12",1.51818695428951e-08
"SNX13",2.57761320654866e-05
"SNX14",0.000217874418867595
"SNX15",2.12540901453449e-07
"SNX16",3.04250526032587e-07
"SNX17",2.52052980649568e-08
"SNX18",0.000107468332697867
"SNX19",7.04820094571386e-06
"SNX2",2.31894829495492e-09
"SNX20",1
"SNX21",1.13524406238499e-06
"SNX22",1
"SNX24",0.00161208771783782
"SNX25",0.000473546545937601
"SNX27",8.848124932642e-05
"SNX29",0.000443556730869667
"SNX3",8.12662890750637e-13
"SNX30",0.497627387025618
"SNX31",1
"SNX32",1.25994922861233e-06
"SNX33",1
"SNX4",2.23625536271896e-08
"SNX5",2.18274616288826e-06
"SNX6",3.2700680013411e-11
"SNX7",2.09214680700501e-11
"SNX8",0.000863783695589904
"SNX9",0.000282661100794365
"SOAT1",0.0018747641561385
"SOAT2",0.0213434911523002
"SOBP",0.00245618385041643
"SOCS1",0.157600116000989
"SOCS2",3.46876746419192e-05
"SOCS3",6.18516472801699e-05
"SOCS4",0.00120843444261073
"SOCS5",1.12484420791301e-05
"SOCS6",0.0017602033162986
"SOCS7",0.000582753266257534
"SOD1",1.5144511381581e-11
"SOD2",1.38277939178465e-07
"SOD3",0.485816455013606
"SOGA1",1
"SOGA3",1.1000393343686e-05
"SON",1.26672252616264e-06
"SORBS1",0.0124980043985869
"SORBS2",0.0494797848669425
"SORBS3",0.70173658830749
"SORCS1",0.0284960516904963
"SORCS2",1
"SORCS3",0.0144360399299499
"SORD",1.3083027107496e-05
"SORL1",1.47911151261976e-06
"SORT1",0.0467456249359373
"SOS1",4.76265413251474e-05
"SOS2",0.00136228380090065
"SOST",1
"SOSTDC1",0.00744105488235085
"SOWAHA",1
"SOWAHB",1
"SOWAHC",0.0833049662672457
"SOWAHD",1
"SOX10",0.00360283808356057
"SOX11",0.00386998731767468
"SOX12",0.0499338415989757
"SOX13",1
"SOX14",1
"SOX15",1
"SOX17",1
"SOX18",1
"SOX2",0.0937325121813331
"SOX3",1
"SOX4",0.00272823150602168
"SOX5",1
"SOX6",1
"SOX7",1
"SOX8",1
"SOX9",1
"SP1",0.0923144391175201
"SP140",1
"SP110",1
"SP2",0.0032689231824446
"SP3",0.000358793424226879
"SP4",0.0689978481132001
"SP5",1
"SP6",1
"SP7",1
"SP9",1
"SPA17",0.000117070813057123
"SPACA1",1
"SPACA6",1
"SPACA9",1
"SPAG1",0.289009056255393
"SPAG11A",1
"SPAG11B",1
"SPAG16",1
"SPAG4",0.0105941278672716
"SPAG5",1
"SPAG6",1
"SPAG7",3.98385287496422e-10
"SPAG8",1
"SPAG9",1.19828588762298e-06
"SPARC",1.37355782258651e-07
"SPARCL1",2.61607541012608e-06
"SPAST",8.87919093749834e-05
"SPATA1",0.00381150383141438
"SPATA13",6.00771855167146e-05
"SPATA17",1
"SPATA18",1
"SPATA19",1
"SPATA2",0.000115090748335706
"SPATA24",0.0114929572671882
"SPATA2L",0.0646518108537378
"SPATA3",1
"SPATA31D1",1
"SPATA31D3",1
"SPATA31D4",1
"SPATA32",1
"SPATA45",1
"SPATA5",0.00316138963439891
"SPATA5L1",1
"SPATA6",0.000294341555625082
"SPATA6L",1
"SPATA7",0.000759070762185353
"SPATA9",1
"SPATC1",1
"SPATC1L",1
"SPATS1",0.0589891843675395
"SPATS2",8.98345456502743e-05
"SPATS2L",7.11963927542972e-05
"SPC24",0.0119643600349802
"SPC25",1
"SPCS1",9.15608206708844e-13
"SPCS2",5.67732288288953e-08
"SPDEF",1
"SPDL1",1
"SPDYA",1
"SPECC1",1
"SPECC1L",1.41969813752182e-05
"SPECC1L-ADORA2A",1.41969813752182e-05
"SPEF1",0.120836850963399
"SPEF2",1
"SPEG",0.00439197843874366
"SPEM1",1
"SPEN",0.0197028376910316
"SPG11",0.00891018898573408
"SPART",4.94015782598275e-06
"SPG21",2.8635404488444e-05
"SPG7",0.000735960756274283
"SPHK1",0.0609293236438468
"SPHK2",5.59081032286227e-05
"SPHKAP",0.00291575272914397
"SPI1",1
"SPIB",1
"SPIC",1
"SPICE1",0.00130409326297077
"SPIDR",0.111463553768357
"SPIN1",4.74437365917741e-08
"SPIN4",1
"SPINDOC",1
"SPINK9",0.0134254746020221
"SPINK13",1
"SPINK2",0.000126010198081418
"SPINK4",1
"SPINK6",1
"SPINK8",1
"SPINT1",1
"SPINT2",0.174917365598279
"SPIRE1",0.000119351908919975
"SPIRE2",3.8163818192904e-05
"SPN",1
"SPNS1",6.91820105882102e-05
"SPNS2",0.0102877615291439
"SPNS3",1
"SPO11",1
"SPOCK1",1.22387390754273e-05
"SPOCK2",9.11659128896819e-08
"SPOCK3",1.06935905863946e-06
"SPON1",1
"SPON2",1
"SPOP",6.20669137259425e-10
"SPOPL",0.00248099775786877
"SPOUT1",1
"SPP1",1.95278425780075e-05
"SPP2",1
"SPPL2A",0.00507312209840942
"SPPL2B",0.0145599889050443
"SPPL3",0.000696422791650096
"SPR",1.12000721591889e-05
"SPRED1",0.000188020101637322
"SPRED2",0.000401769814010183
"SPRED3",0.0917523810476177
"SPRING1",1
"SPRN",3.84176626860743e-05
"SPRTN",1
"SPRY1",1
"SPRY2",0.000318686776906681
"SPRY4",9.04654036660001e-05
"SPRYD3",3.70905707427733e-08
"SPRYD4",2.88232385532018e-05
"SPRYD7",3.54218719532434e-07
"SPSB1",7.65560105957509e-05
"SPSB2",0.0248953615106731
"SPSB3",0.00323178353766267
"SPSB4",0.00121279033393125
"SPTA1",1
"SPTAN1",9.82878108912455e-07
"SPTB",0.115879139323411
"SPTBN1",3.1965872191155e-08
"SPTBN2",0.00220809937600159
"SPTBN4",1
"SPTLC1",4.2016707471642e-06
"SPTLC2",2.76400044021233e-05
"SPTSSA",1.05573865670992e-06
"SPTSSB",0.844350188135706
"SPTY2D1",0.000154061548500804
"SPX",1
"SQLE",4.97780029754364e-10
"SQOR",1
"SQSTM1",2.62155213299926e-13
"SRA1",6.09301017284484e-07
"SRBD1",0.0577308275353654
"SRC",0.00660655938097112
"SRCAP",1
"SRCIN1",0.107293614343972
"SRD5A1",0.0012673088783723
"SRD5A2",1
"SRD5A3",4.84849214755966e-06
"SREBF1",0.000131368777481153
"SREBF2",7.93241582543847e-06
"SREK1IP1",0.000995841455832214
"SRF",0.0260996839353712
"SRFBP1",0.00655159871806678
"SRGAP1",0.000207406107987064
"SRGAP2B",0.0027372953898285
"SRGAP2C",0.0027372953898285
"SRGAP3",2.27161350932216e-05
"SRGN",0.0878894707045943
"SRI",6.10779286672276e-13
"SRL",0.00842366143831973
"SRM",9.2618885726297e-06
"SRMS",1
"SRP14",2.0744438563181e-16
"SRP19",1.41315789684845e-09
"SRP54",0.822837609062624
"SRP68",1.46831533436891e-07
"SRP72",2.96545860448669e-08
"SRP9",5.99643096905515e-09
"SRPK1",1.24873280420242e-06
"SRPK2",6.06962501547015e-07
"SRPK3",1
"SRPRA",2.82213692772082e-08
"SRPRB",4.73606404510497e-06
"SRPX",1
"SRPX2",1
"SRR",8.89995610806851e-05
"SRRD",0.0585641992860934
"SRRM1",1.41000013479066e-05
"SRRM2",1.31015465001583e-05
"SRRM3",0.00105298592400263
"SRRM4",0.00341557310501337
"SRRT",5.82913860316647e-06
"SRSF1",3.52255269520099e-05
"SRSF10",7.61958668093907e-06
"SRSF11",2.0957091147866e-06
"SRSF12",0.0010462817748924
"SRSF2",9.92305463796271e-07
"SRSF3",1.92143549584965e-07
"SRSF4",0.01085786233085
"SRSF5",5.74749228009539e-10
"SRSF6",9.61533074060566e-06
"SRSF7",3.6116772584647e-09
"SRSF9",3.62311202823152e-05
"SRXN1",1.61994866342995e-11
"SS18",0.00298513176029494
"SS18L1",0.0026434621797077
"SS18L2",1
"SSB",1.10553072827569e-11
"SSBP1",0.000221861891221212
"SSBP2",1.88513339796191e-06
"SSBP3",3.60659060987112e-08
"SSBP4",0.00101984762298279
"SSC4D",1
"SSC5D",1
"SSH1",0.00225983676464811
"SSH2",0.00115203312286169
"SSH3",0.0500095865084612
"SSMEM1",1
"SSNA1",6.29572474118919e-09
"SSPN",0.00837115797577775
"SSR1",1.19613476013218e-06
"SSR2",7.81840227596196e-10
"SSR3",1.00512200262541e-09
"SSR4",1.07520306864576e-06
"SSRP1",3.65623859926711e-07
"SST",0.000357955403693869
"SSTR1",0.626757419146667
"SSTR2",0.0648180008438798
"SSTR4",1
"SSTR5",1
"SSUH2",1
"SSU72",6.23049457050719e-10
"SSX2IP",9.30521989197716e-07
"ST13",1.64949747882319e-07
"ST14",1
"ST18",1
"ST3GAL1",0.0300988548884127
"ST3GAL2",0.000284134902705181
"ST3GAL3",0.0145581198886526
"ST3GAL4",0.000673594523172786
"ST3GAL5",6.80307852989645e-05
"ST3GAL6",0.000352645206725769
"ST6GAL1",9.71931285423159e-06
"ST6GAL2",0.129647592398053
"ST6GALNAC1",1
"ST6GALNAC2",1
"ST6GALNAC3",0.0736924580444392
"ST6GALNAC4",0.00439892942003967
"ST6GALNAC5",0.00248622815681663
"ST6GALNAC6",0.00011224115149175
"ST7",0.00266775346439291
"ST7L",0.000111347872043803
"ST8SIA1",0.000945854698690615
"ST8SIA2",1
"ST8SIA3",8.82393147085305e-06
"ST8SIA4",1
"ST8SIA5",1
"ST8SIA6",1
"STAB1",1
"STAC",3.06126138823893e-07
"STAC2",5.37226013779856e-06
"STAC3",1
"STAG1",0.00177397815227829
"STAG2",0.00147008913971567
"STAG3",1
"STAM",4.88201883969008e-07
"STAM2",1.84444365477819e-05
"STAMBP",0.000115879128088994
"STAMBPL1",0.00016953641723667
"STAP1",1
"STAP2",1
"STAR",0.532146021211655
"STARD10",1.06093531655374e-06
"STARD13",0.000392652665306637
"STARD3",5.79942506960575e-05
"STARD3NL",1.0693365392888e-09
"STARD4",0.000328652214066177
"STARD5",0.00150813658416654
"STARD6",0.631334094277539
"STARD7",2.21325236266045e-07
"STARD8",1
"STAT1",0.00171295010908479
"STAT2",4.74348559659974e-06
"STAT3",6.79283267324889e-12
"STAT5A",0.0606538057200399
"STAT5B",8.07396657544554e-05
"STAT6",1.06158487335446e-07
"STAU1",1.17481384883001e-06
"STAU2",2.63351584912446e-06
"STBD1",1.53471393522286e-07
"STC1",1
"STC2",1
"STEAP1",0.00337151601483038
"STEAP1B",0.00337151601483038
"STEAP2",0.00719025035300018
"STEAP3",0.000281194182578052
"STEAP4",1
"STIL",1
"STIM1",0.000265226476188745
"STIM2",0.000122086711795098
"STIMATE",1
"STIMATE-MUSTN1",1
"STING1",1
"STIP1",1.86050389672289e-12
"STK10",0.31607774282697
"STK11",0.00255945812452035
"STK11IP",0.000136015344544011
"STK16",4.3299151047696e-06
"STK17B",0.0572058357081472
"STK19",4.03834187322606e-05
"STK24",0.000402903324715978
"STK25",1.27333233895937e-07
"STK26",1
"STK3",0.000403386917162187
"STK31",1
"STK32A",0.0117016690649532
"STK32B",1
"STK32C",0.00517829826989449
"STK33",0.0865574938687202
"STK35",0.0192647936749343
"STK36",1
"STK38",0.0032108199112814
"STK38L",1.52887812561021e-05
"STK39",2.84183466164323e-07
"STK4",8.74527678980541e-05
"STK40",0.000548065999646086
"STKLD1",1
"STMN1",1.08118253734348e-12
"STMN2",4.91345728570219e-22
"STMN3",6.06962501547008e-27
"STMN4",7.09074315078419e-06
"STMND1",1
"STN1",1
"STOM",0.000129900657048879
"STOML1",4.90041669440135e-10
"STOML2",1.08354105095755e-05
"STON1",1
"STON1-GTF2A1L",1
"STON2",1
"STOX1",1
"STOX2",0.0105024308496395
"STPG1",1
"STPG2",1
"STRA6",1
"STRA8",1
"STRADA",0.000290099522834013
"STRADB",0.000509331722216533
"STRAP",3.90209450854096e-08
"STRBP",0.000324966120133424
"STRIP1",0.00016544870685556
"STRIP2",0.421020397782979
"STRN",0.00150283651372267
"STRN3",1.33444550341576e-05
"STRN4",0.000294036712240934
"STT3A",3.05643149552327e-05
"STT3B",4.03236968558034e-08
"STUB1",5.40513364489117e-09
"STX11",0.00152146043711844
"STX12",1.7783280044056e-11
"STX16",0.000166406999438562
"STX16-NPEPL1",0.000166406999438562
