"MGI.symbol","Score"
"Ndel1",6.7497258064237e-10
"Ensa",6.77539501261519e-10
"Etfa",6.8069153103976e-10
"Vwa5a",6.85293064748008e-10
"Hsph1",6.87895275688186e-10
"Rab1b",6.90506376312836e-10
"Hspe1",6.93126393606377e-10
"Wbp5",6.96926895948666e-10
"B3gat3",7.01040216420062e-10
"Zmat2",7.06361179585963e-10
"Hspbp1",7.06361179585963e-10
"Gorasp2",7.06361179585963e-10
"Gmfb",7.09035267588941e-10
"Arf3",7.11718463166865e-10
"Arl6ip4",7.25272021912743e-10
"Emb",7.28010444304699e-10
"Rbm39",7.41842649621949e-10
"Tceb2",7.52793583059954e-10
"Hmgcs1",7.59235856906727e-10
"Camk2g",7.61592594912739e-10
"Bud31",7.67337949230188e-10
"Ssr2",7.81840227596196e-10
"Hmox2",7.90659540243261e-10
"Mtch1",7.9627004085127e-10
"Rab18",8.11587129789195e-10
"Mrps12",8.11587129789195e-10
"Gsk3b",8.277547915422e-10
"Txnl1",8.29920413159336e-10
"Nol3",8.32341633107867e-10
"Kif1b",8.45481946323489e-10
"Eif4g2",8.51779734707384e-10
"Mrpl18",8.51779734707384e-10
"Got2",8.6130559857978e-10
"Sar1b",8.64502127144197e-10
"mt-Rnr2",8.69935273095726e-10
"Snx10",8.74155876812591e-10
"Anapc5",8.74155876812591e-10
"Fam114a2",9.00375357918729e-10
"Fundc1",9.07039838327354e-10
"Agpat4",9.3071661077311e-10
"Slc9a9",9.37582803669853e-10
"Rbbp7",9.44494551664728e-10
"Ppp2r5b",9.54948177108533e-10
"Celf4",9.79746062886303e-10
"Prmt2",9.8693682783873e-10
"Mrps23",9.97812056438832e-10
"Ssr3",1.00512200262541e-09
"Hsdl1",1.00512200262541e-09
"Rps4x",1.01248011078707e-09
"Ergic3",1.01617731363169e-09
"Sh3bgrl",1.03861684720553e-09
"Stard3nl",1.0693365392888e-09
"L1cam",1.07311293413552e-09
"Magee1",1.07700878372494e-09
"Chchd3",1.07700878372494e-09
"Usp5",1.10065239351168e-09
"Nap1l1",1.10429155092138e-09
"Ppme1",1.11616648038077e-09
"Trappc2",1.12815459019247e-09
"Dffa",1.12882630288591e-09
"Sfxn3",1.12882630288591e-09
"Ncoa7",1.1534901555607e-09
"Mapt",1.1576476214881e-09
"Psmc6",1.17020106213182e-09
"Mgst3",1.18712013192147e-09
"Gng2",1.18712013192147e-09
"Tusc2",1.19567615211371e-09
"Cope",1.19997019011746e-09
"Lrrc59",1.19997019011746e-09
"Atp5f1",1.20890166139165e-09
"Pcbd1",1.21532025156771e-09
"Ogdh",1.22602717187611e-09
"Iscu",1.23041916856673e-09
"Hgs",1.23041916856673e-09
"Gcsh",1.24812911154975e-09
"Gna14",1.26606814125609e-09
"Magoh",1.27967433300495e-09
"Chchd1",1.31193529635135e-09
"Cdc123",1.31660326976724e-09
"Prkar2b",1.3259840875453e-09
"Dync1li1",1.33614501880982e-09
"Adipor1",1.34315950265885e-09
"Hsd17b12",1.34492640070359e-09
"Frmd3",1.373796722295e-09
"Idh3a",1.38354337740399e-09
"Slc7a7",1.38844000437336e-09
"Cd151",1.39828007716772e-09
"Rer1",1.40322361133004e-09
"Tmem9b",1.40777545453897e-09
"Slc17a6",1.41315789684845e-09
"Srp19",1.41315789684845e-09
"Ddb1",1.42315543545674e-09
"Sumo3",1.44842836626935e-09
"Swi5",1.47410450781953e-09
"Ugp2",1.4844891396868e-09
"Tsg101",1.48970610552682e-09
"Impact",1.48970610552682e-09
"Rbfox1",1.49404387149421e-09
"Fam162a",1.50597948128518e-09
"Znhit1",1.51603928634083e-09
"Zc3h15",1.51603928634083e-09
"Osbpl3",1.5320395547088e-09
"Rbfox3",1.54279066595195e-09
"Ppa1",1.56449683052036e-09
"Metap2",1.58095640568061e-09
"Klhdc3",1.5864774631899e-09
"Cuedc2",1.60197568995129e-09
"Uba1",1.61434392081052e-09
"Gars",1.63127448555475e-09
"Tmem179",1.63695341630276e-09
"Ret",1.64265013383741e-09
"Aplp1",1.64265013383741e-09
"Mff",1.64836468766093e-09
"Usp22",1.64836468766093e-09
"Gnai2",1.68607978986703e-09
"Use1",1.7183487481382e-09
"Copz1",1.7183487481382e-09
"Nfe2l1",1.73026926114112e-09
"Pygb",1.73840195680307e-09
"Tmem233",1.77102214029243e-09
"Olfm1",1.77407890209246e-09
"Rpl15",1.77869918322922e-09
"Emp3",1.77869918322922e-09
"Mrpl10",1.77869918322922e-09
"Jup",1.80958397782103e-09
"Dok4",1.81040403184293e-09
"Mrpl36",1.82834569904948e-09
"Tmbim6",1.84728230807585e-09
"Shisa5",1.84728230807585e-09
"Csnk1a1",1.85363362493887e-09
"Ost4",1.86639525248711e-09
"Msrb2",1.86639525248711e-09
"Ntrk1",1.91372454903732e-09
"Bzw1",1.92337176101226e-09
"Tmub2",1.96465640764426e-09
"Serp2",1.96465640764426e-09
"Ttc33",1.98485835476443e-09
"Actr2",2.00211620863579e-09
"Kcnab2",2.01215766045866e-09
"Coro1a",2.01894405755778e-09
"Tspan31",2.03237471809198e-09
"Mt1",2.05355567285576e-09
"Gm1673",2.05355567285576e-09
"Mfn2",2.06054173754526e-09
"Eps15",2.07457807185085e-09
"Syngr1",2.08162845791188e-09
"Nsfl1c",2.11004615987382e-09
"Ctsz",2.12438552886941e-09
"Ccnc",2.13158804969557e-09
"Rit1",2.18262420155181e-09
"Gpx4",2.20397067801157e-09
"Snrpb",2.21163099873207e-09
"Yipf3",2.21974909598573e-09
"Cat",2.22724191290689e-09
"Csnk2b",2.23475748511607e-09
"Sf3b2",2.26504855715668e-09
"Sigmar1",2.27267882982008e-09
"Mmadhc",2.29570865255753e-09
"Snx2",2.31894829495492e-09
"Ttl",2.33455879414348e-09
"Egln2",2.36606384074094e-09
"Arpp19",2.381959407151e-09
"Zfr",2.38994317521926e-09
"Gaa",2.42211965013945e-09
"Hspa5",2.48027184936244e-09
"Cops6",2.49850174270139e-09
"Prkaca",2.53531261710078e-09
"Nacad",2.54628342968343e-09
"Nrbp1",2.55476114270124e-09
"Tuba4a",2.56326425074494e-09
"Rgs7bp",2.658493956351e-09
"Gtf2h5",2.70282334566996e-09
"Ccdc47",2.72973920965488e-09
"Sirt2",2.74781688757131e-09
"Drg1",2.77513547505746e-09
"Arl6",2.77513547505746e-09
"Gnas",2.79067296611131e-09
"Caml",2.83050717892302e-09
"Ndufv3",2.83652017601991e-09
"Pigs",2.84918416371409e-09
"Atp6v0a1",2.85856418550911e-09
"Os9",2.85856418550911e-09
"Dync1li2",2.86797199079244e-09
"Ldb2",2.87772743028307e-09
"Ttc3",2.89636283967855e-09
"Cetn2",2.91543033485772e-09
"Ubxn1",2.94424344924669e-09
"Mat2b",2.95390461688614e-09
"Krtcap2",2.97331259409539e-09
"Mapk8ip2",2.97331259409539e-09
"Tmem9",2.98305955348685e-09
"Cetn3",3.04791864657158e-09
"Tceal8",3.11241363296193e-09
"Fbxo9",3.19450363829049e-09
"Slc35b1",3.20490071184981e-09
"Pdcd6",3.20490071184981e-09
"P4hb",3.21532823069609e-09
"Commd3",3.23627492131018e-09
"Basp1",3.26792528325296e-09
"Hsd17b10",3.27853714376581e-09
"Ggt7",3.2998539561602e-09
"Cul1",3.31055906920378e-09
"Slc38a2",3.39733164722696e-09
"Ap2m1",3.41531498608987e-09
"Rtca",3.43144094878902e-09
"Tubb2b",3.5462269571038e-09
"Ubash3b",3.60009952423922e-09
"Srsf7",3.6116772584647e-09
"Chga",3.68185017016849e-09
"Nek7",3.75324778569813e-09
"Bpnt1",3.76526778446501e-09
"Ier3",3.78941177326105e-09
"Nrsn1",3.87501699526015e-09
"Dusp3",3.9112980781055e-09
"Smim12",3.96608376600146e-09
"Mkrn1",4.03862902833623e-09
"Rogdi",4.05146840416257e-09
"Mapre1",4.07725742328547e-09
"Tax1bp1",4.12927915229141e-09
"Scamp1",4.15551336731925e-09
"Capn2",4.19514600757568e-09
"Tmem55a",4.25035575313862e-09
"Ubl3",4.26195694750713e-09
"Eif1ax",4.34339318542549e-09
"Pde6d",4.35710121642381e-09
"Dpm2",4.37084817223328e-09
"Sdhc",4.51048031040504e-09
"Eif5",4.51609501492331e-09
"Fabp3",4.53183505884324e-09
"Gsto1",4.61059793480269e-09
"Mrpl12",4.65411435017896e-09
"Ebf1",4.65411435017896e-09
"Naa38",4.71271118827323e-09
"Arl1",4.78689056198013e-09
"Ttll1",4.82972902417669e-09
"Akt1",4.83190095980835e-09
"Fam32a",4.83190095980835e-09
"Mphosph8",4.86211913002367e-09
"Napg",4.87729190340446e-09
"Pcnp",4.95379690211496e-09
"Chmp2b",4.95379690211496e-09
"Nmt1",4.96922687546257e-09
"Utp3",5.01577667469420e-09
"Tmbim4",5.04702751993451e-09
"Crcp",5.0942324265427e-09
"Rtn4",5.09875889279703e-09
"Vta1",5.14183431939962e-09
"Mrpl41",5.16673578124742e-09
"Serping1",5.17379092589256e-09
"S100a11",5.18983616337749e-09
"Higd1a",5.20592617129669e-09
"Add1",5.22206106065689e-09
"Tpgs1",5.23819326492116e-09
"Trim35",5.25446592893153e-09
"Meg3",5.30341263118712e-09
"Adk",5.31981915384876e-09
"Syn1",5.38590302771663e-09
"Stub1",5.40513364489117e-09
"Pdzd11",5.53730084423918e-09
"Slc25a14",5.57146052044098e-09
"Chst12",5.60580973809236e-09
"Rabggtb",5.62305571676538e-09
"Acpp",5.67701408176311e-09
"Eef1g",5.71000400264158e-09
"Pgm2l1",5.72753816375737e-09
"Npc2",5.74512076918356e-09
"Sec62",5.86956547075820e-09
"Tsc22d1",5.93463389995727e-09
"Cct7",5.95993423998019e-09
"Aacs",5.97815753810001e-09
"Srp9",5.99643096905515e-09
"Arl3",6.05155328579725e-09
"Snrnp27",6.0700284762706e-09
"Lamp2",6.10713122580092e-09
"Ubl5",6.12575903286346e-09
"Itgb1",6.12575903286346e-09
"Sumo1",6.174028836325e-09
"Cnrip1",6.18194967683788e-09
"Zfp706",6.20078271552997e-09
"Rad23a",6.23860378135346e-09
"Mrpl2",6.27663233798307e-09
"Ssna1",6.29572474118919e-09
"Ddt",6.29587091013964e-09
"Tmem38a",6.31271512783168e-09
"Pdlim7",6.35331597286212e-09
"Ranbp1",6.39197308650211e-09
"Ngrn",6.48954370384532e-09
"Npm1",6.7089331655891e-09
"Cd99l2",7.01885670692446e-09
"Lamtor4",7.04129476247217e-09
"Tmem222",7.14639154477221e-09
"Crmp1",7.16784894227264e-09
"Aktip",7.18936430658985e-09
"Prps1",7.25425959345432e-09
"Rps21",7.28872489198149e-09
"Tollip",7.34160665359052e-09
"Ank2",7.36359078663643e-09
"Adcyap1",7.3856341494586e-09
"Scn9a",7.45212103610763e-09
"Tmed9",7.47440273904678e-09
"Alg2",7.47440273904678e-09
"Eif1a",7.48106415243907e-09
"Cops8",7.49674438375707e-09
"Impa1",7.54160807196722e-09
"Dctn1",7.54583686693963e-09
"Ube2l3",7.63206107468989e-09
"Nup93",7.67765270355859e-09
"Tmem130",7.7005403085161e-09
"Laptm4b",7.7005403085161e-09
"Atg5",7.72348930173487e-09
"Eri3",7.72348930173487e-09
"Stx2",7.76957203852066e-09
"Asb8",7.88586345453409e-09
"Ppp3r1",7.90930884687062e-09
"Hist1h2bc",7.97912225770254e-09
"Pdhb",7.98002191724567e-09
"Myeov2",7.98042066847697e-09
"Rps25",8.05204288226182e-09
"Ptov1",8.12315755825077e-09
"Sh3bgrl2",8.31759868591648e-09
"Acox1",8.34219603234159e-09
"Sec23a",8.44124144152203e-09
"Tmod1",8.5063731997127e-09
"Bin1",8.54134395065901e-09
"Atp5h",8.55158592964108e-09
"Gnal",8.66797390182607e-09
"Trappc6b",8.66797390182607e-09
"Bean1",8.69350171130476e-09
"Mtpn",8.79629097566688e-09
"Nudc",8.82215859721988e-09
"Usp14",8.84809466165003e-09
"Cab39l",8.97880727088205e-09
"Manbal",9.00515738357617e-09
"Snrnp25",9.03157707258389e-09
"Tsnax",9.06429847874193e-09
"Nras",9.24545899277576e-09
"Pqbp1",9.49151645921053e-09
"Nudt16l1",9.51921676506058e-09
"Hexb",9.57483575444392e-09
"Vmp1",9.6869520082623e-09
"Slc3a2",9.77647914113024e-09
"Capn5",1.00013901279824e-08
"M6pr",1.0030425933422e-08
"Prdx6",1.00595375833217e-08
"Kif5c",1.00887252537314e-08
"Actr3b",1.00887252537314e-08
"Mfsd5",1.01473293620674e-08
"H2-D1",1.01677485001986e-08
"Rab15",1.02062396739882e-08
"Nagk",1.03642608187298e-08
"Ccdc28a",1.04751635913881e-08
"Elavl2",1.05662118189862e-08
"Gal",1.05662118189862e-08
"Tmem100",1.06273056770968e-08
"Hsdl2",1.06887172719194e-08
"Shc1",1.08124995497386e-08
"Mapre3",1.08927986741223e-08
"Elovl7",1.09690409412951e-08
"Rps16",1.10360702425916e-08
"Ddx39b",1.10639419376521e-08
"Herpud1",1.1095739421225e-08
"Psmb10",1.11595812463315e-08
"Asns",1.12583054956358e-08
"Mapk10",1.1353095236725e-08
"Psmd13",1.13856395610801e-08
"Ctxn1",1.13856395610801e-08
"Ndfip2",1.16346487232318e-08
"Paics",1.1715731218827e-08
"Rprm",1.17492094966885e-08
"Eif3i",1.17786279744162e-08
"Rps26",1.17786279744162e-08
"Ndufaf3",1.18164244730264e-08
"Grsf1",1.18839853232012e-08
"Hexa",1.20544110384281e-08
"Klhdc2",1.21231949399981e-08
"Cd200",1.21577191798965e-08
"Tomm70a",1.22270332430121e-08
"Mzt1",1.24724423221497e-08
"Sgta",1.25078602805094e-08
"Lamtor5",1.2623813044901e-08
"Arhgdig",1.26761730358199e-08
"Vps41",1.26863115819994e-08
"Cby1",1.26863115819994e-08
"Psmd1",1.28315189336487e-08
"Nipsnap3b",1.29034757616077e-08
"Cdc34",1.293999328601e-08
"Gmpr",1.29766037959907e-08
"Ddost",1.29766037959907e-08
"Nckap1",1.30133075019542e-08
"Acat1",1.31982313648526e-08
"Tmem199",1.34610984179147e-08
"Mtfr1l",1.35243732020096e-08
"Gnl3l",1.35751909646753e-08
"Azin1",1.36517353991705e-08
"Rab9",1.36517353991705e-08
"Pak1ip1",1.37286680547477e-08
"Diablo",1.39670508257096e-08
"Asap1",1.40010149070914e-08
"Zranb2",1.40010149070914e-08
"Fam188a",1.40232791912003e-08
"Cyb5b",1.40403159760557e-08
"Tmed10",1.40797163040118e-08
"Cox14",1.41384024620759e-08
"Acyp1",1.41588156284247e-08
"Cyb5r1",1.42502054749441e-08
"Mtch2",1.43583166195347e-08
"Mcee",1.43583166195347e-08
"Tpt1",1.44847840542318e-08
"Nubp2",1.46010550962422e-08
"Pmpca",1.46827848329288e-08
"Ppef1",1.46827848329288e-08
"Elp5",1.48318315817914e-08
"Ccni",1.48474806632446e-08
"Snx12",1.51818695428951e-08
"Tex264",1.56093798249561e-08
"Ggnbp2",1.56093798249561e-08
"Mapk11",1.56093798249561e-08
"Pfkm",1.57833956629097e-08
"Nap1l2",1.58271715210711e-08
"Abhd16a",1.5915051206672e-08
"Chac2",1.59591555190932e-08
"Wars",1.6047694299161e-08
"Rpl37a",1.61860987778038e-08
"Emc10",1.63790185647574e-08
"mt-Nd4",1.63881458470381e-08
"Atad1",1.65426080673351e-08
"Fsd1",1.66340539848482e-08
"Tmx1",1.66340539848482e-08
"Cttn",1.66394158355865e-08
"Fbxl2",1.67259546048032e-08
"Scn11a",1.67709859100355e-08
"Mrpl14",1.6818311935821e-08
"Nptn",1.69034777298973e-08
"Polr3g",1.72870201031935e-08
"Rpl24",1.76821321873445e-08
"Nhp2",1.78161497652562e-08
"Cirbp",1.78572056192602e-08
"Aco2",1.79139061747733e-08
"Gfra3",1.81383206401234e-08
"Nsdhl",1.82598670564326e-08
"Otud6b",1.86118295756518e-08
"Tbpl1",1.86626052356247e-08
"Arxes2",1.87135055323604e-08
"Fgfr1op2",1.88156811241303e-08
"Arhgap1",1.88669569644673e-08
"Lrrn1",1.89183585321744e-08
"Tmem41a",1.90215399460334e-08
"Rit2",1.91252275636025e-08
"Armc1",1.91252275636025e-08
"Wbp4",1.91772618879117e-08
"Ndrg3",1.93341302433895e-08
"Timm17a",1.93866757481533e-08
"Mrpl52",1.9492152508396e-08
"Slc6a15",1.9492152508396e-08
"Cd164",1.96036140565202e-08
"Mrpl55",1.96513362217118e-08
"Nosip",1.96513362217118e-08
"Tex261",1.97046568683054e-08
"Mpnd",1.98654009808158e-08
"Dnajc7",1.99732183639098e-08
"Tex2",1.99859472319306e-08
"Id3",2.00815621122649e-08
"Map2k4",2.00815621122649e-08
"C1d",2.03547393343928e-08
"Rph3a",2.03748780870986e-08
"1700037H04Rik",2.04019523479603e-08
"Rps3a1",2.04019523479603e-08
"Rundc3a",2.04097744217922e-08
"Atp5g1",2.057568416524e-08
"Tnfrsf21",2.057568416524e-08
"Uchl5",2.06869639632256e-08
"Rap1b",2.06908396215615e-08
"Mrgprd",2.09799940707422e-08
"Mrpl49",2.10240608851484e-08
"Cds2",2.10807218427121e-08
"Oaz1",2.13004733155205e-08
"Kcnip3",2.130874260483e-08
"Snrpd1",2.15389807298592e-08
"Ralyl",2.15389807298592e-08
"Tom1l2",2.17131259801349e-08
"Oat",2.17131259801349e-08
"Tmem25",2.18299257342231e-08
"Cdc42se2",2.18885373942278e-08
"Brms1l",2.19472906472166e-08
"Atxn7l3b",2.2006185797159e-08
"Gna11",2.21244030066391e-08
"Snx4",2.23625536271896e-08
"Slc25a17",2.24224506150277e-08
"Usp8",2.27848747183856e-08
"Npepps",2.30294109067908e-08
"Clu",2.30535471714732e-08
"Ngfr",2.30535471714732e-08
"Pgam1",2.3399823470244e-08
"Itfg1",2.34006455302239e-08
"6330403K07Rik",2.38268831795332e-08
"Map4",2.40068385371644e-08
"Uba3",2.40313533921888e-08
"Ube2j1",2.42235263399201e-08
"Farsb",2.42235263399201e-08
"Gnptg",2.44170812680434e-08
"Txn2",2.44819082084057e-08
"Rab3d",2.45468900106556e-08
"Serf1",2.48741334778613e-08
"Mrpl50",2.48741334778613e-08
"Zdhhc2",2.49400513765901e-08
"Snrpb2",2.5072359035069e-08
"Psmc2",2.51387494615242e-08
"Snx17",2.52052980649568e-08
"Eif3l",2.55404254799666e-08
"Atl1",2.56755954541257e-08
"Fbxo25",2.61537757721585e-08
"Abhd8",2.62918629726955e-08
"Rpn1",2.63611523334219e-08
"Ttc9",2.6710070583899e-08
"Susd2",2.69921917989486e-08
"BC005624",2.69921917989486e-08
"Pi4k2a",2.69921917989486e-08
"Palm",2.71342556425025e-08
"Apoa1bp",2.71721129152571e-08
"Hspa12a",2.72055396047069e-08
"Gadd45g",2.72769920647013e-08
"Vps4b",2.74204038944719e-08
"Dnajc5",2.74204038944719e-08
"Cab39",2.75644939711477e-08
"Ap1b1",2.76367942422201e-08
"Rpn2",2.79930434830046e-08
"Syf2",2.80741916720512e-08
"Slc25a38",2.80741916720512e-08
"Srpr",2.82213692772082e-08
"Vps35",2.85923561256399e-08
"Ubxn4",2.87419756531219e-08
"Ube2r2",2.88170493360177e-08
"Fbxo3",2.88922994552129e-08
"Mrpl54",2.89677263791946e-08
"Rpl7",2.9050085503628e-08
"Lhfpl4",2.91950716748341e-08
"Gdap1l1",2.93740239585942e-08
"Matr3",2.95775511844597e-08
"Rps6",2.95999451233916e-08
"Srp72",2.96545860448669e-08
"Oxr1",2.96545860448669e-08
"Arf5",2.98867752917259e-08
"Rnf6",2.98867752917259e-08
"Anapc16",3.0198905920986e-08
"Mrpl46",3.02773955613048e-08
"Jagn1",3.0593193477643e-08
"Hspa4l",3.0593193477643e-08
"Tpd52l2",3.07522014062955e-08
"Paqr4",3.09119527471726e-08
"Cpne3",3.09284775411774e-08
"Abce1",3.11529804142478e-08
"Pih1d1",3.12336980284013e-08
"Tm9sf2",3.13956981782307e-08
"Dpf2",3.18040121710095e-08
"Chn1",3.18862461584739e-08
"Sptbn1",3.1965872191155e-08
"Cct3",3.2051288476612e-08
"Lyrm2",3.2134097599073e-08
"Bag1",3.2134097599073e-08
"C1galt1c1",3.2134097599073e-08
"Mapk1",3.22170992261804e-08
"Tbc1d9b",3.23836815857937e-08
"Dst",3.26350088755749e-08
"Rcan1",3.28035342422893e-08
"Suclg1",3.28880902837484e-08
"Bap1",3.28880902837484e-08
"Pitpna",3.28923507793428e-08
"1110008P14Rik",3.28944718489413e-08
"Nsg2",3.33970098603625e-08
"Tpm4",3.3399559010199e-08
"Hmox1",3.40926512973489e-08
"Brox",3.40926512973489e-08
"Hist1h1c",3.41336545880433e-08
"Fam103a1",3.45073504789148e-08
"Rnf41",3.45323802587761e-08
"Ndrg2",3.45323802587761e-08
"Bend6",3.50667888714467e-08
"Rpp14",3.52465720707457e-08
"Mrps18c",3.56086292542175e-08
"Tmem176a",3.58823649850068e-08
"Ssbp3",3.60659060987112e-08
"Frg1",3.61579931323524e-08
"Acaa2",3.62502917251274e-08
"Blcap",3.62502917251274e-08
"Hdlbp",3.67149732201802e-08
"Nudt3",3.69594917738336e-08
"Spryd3",3.70905707427733e-08
"Atp2a2",3.74696228917652e-08
"Clgn",3.74949888311546e-08
"Ctnna2",3.77561960677515e-08
"Eif3a",3.79483391496945e-08
"Strap",3.90209450854096e-08
"Prune2",3.92781180888185e-08
"Eif2b2",3.94176976421672e-08
"Ddx3x",3.9617432196798e-08
"Trim2",3.98180771629852e-08
"Tmem151a",4.00196362275321e-08
"Stt3b",4.03236968558034e-08
"Dpp6",4.04255114642463e-08
"Ccdc43",4.05275573818016e-08
"Cntn1",4.08350876632274e-08
"Eif6",4.08548929551899e-08
"Cryab",4.09094449512317e-08
"Polr2m",4.0938063495447e-08
"Pno1",4.1248394791585e-08
"Clpp",4.14564568769632e-08
"Dync1h1",4.16654630285303e-08
"Mrpl44",4.25110046132578e-08
"Ttll7",4.29357435960509e-08
"Pafah1b1",4.29395393915726e-08
"Samd14",4.29395393915726e-08
"Syt1",4.30472787395023e-08
"Cdk16",4.30472787395023e-08
"Cops4",4.33719581421441e-08
"Glul",4.33719581421441e-08
"Rsl1d1",4.3698839857932e-08
"Ctnnb1",4.38082921241044e-08
"Ubqln1",4.41381309094804e-08
"Arfgap3",4.42485728164973e-08
"Med9",4.42485728164973e-08
"Ncl",4.43592633730974e-08
"Phf5a",4.43592633730974e-08
"Cops3",4.46360540607129e-08
"Rpl18a",4.47104409648299e-08
"Ublcp1",4.48045220581048e-08
"Cuta",4.51100138539211e-08
"Actn4",4.5593413273266e-08
"Derl1",4.57071266786895e-08
"Ifngr2",4.57071266786895e-08
"Rps20",4.57530159413142e-08
"Znhit3",4.58210952692977e-08
"Anapc2",4.58210952692977e-08
"Pdcl",4.60498000425838e-08
"Gosr2",4.60498000425838e-08
"Serinc3",4.62333125398591e-08
"Limk2",4.62795316750422e-08
"Rac1",4.63957913762983e-08
"Nedd4l",4.67420919164299e-08
"Dgkz",4.73261415675693e-08
"Spin1",4.74437365917741e-08
"Bccip",4.74437365917741e-08
"Poglut1",4.75615945285956e-08
"Csnk1d",4.79167510429463e-08
"Yif1b",4.80486369694242e-08
"Btf3",4.81548462165148e-08
"Fnta",4.87547494613826e-08
"Sec61a1",4.88755341134459e-08
"Myadm",4.88944677758527e-08
"Tnfaip1",4.91179116745472e-08
"Arl2bp",4.93613704718958e-08
"Pdia6",4.93613704718958e-08
"Rnf13",4.94835066727391e-08
"Lrrc49",4.96059147907907e-08
"Psmg2",4.99747760326889e-08
"Wdr47",5.02220530012192e-08
"Mrps7",5.02220530012192e-08
"Vps53",5.05950335086225e-08
"Lsm4",5.09785486353761e-08
"Adap1",5.1728981061784e-08
"Aamp",5.26266975553476e-08
"Sat1",5.31459504113273e-08
"Nono",5.39334781177832e-08
"Gfra2",5.39455831067061e-08
"Dld",5.45977570592018e-08
"Dnajc10",5.52693904654893e-08
"Tmem14a",5.57663217089115e-08
"Mrpl9",5.5948450624583e-08
"Elp3",5.5948450624583e-08
"Hp1bp3",5.60851602717402e-08
"Ppdpf",5.62221704896286e-08
"Zc2hc1a",5.63436207700956e-08
"Pik3ip1",5.64970949876693e-08
"Id2",5.66350104453686e-08
"Psmd11",5.67732288288953e-08
"Spcs2",5.67732288288953e-08
"Them4",5.71897074523985e-08
"Dnajb1",5.76089337554783e-08
"Mrpl43",5.81074354482448e-08
"Cmip",5.81074354482448e-08
"Smim7",5.85059767421387e-08
"Chchd10",5.85979044849978e-08
"Pcyox1",6.0037231998213e-08
"Far1",6.07687599754535e-08
"Tm2d3",6.0916024559408e-08
"Set",6.13597474600275e-08
"Alcam",6.16571765865654e-08
"Kbtbd2",6.18063771838714e-08
"Manf",6.1955902640207e-08
"Phb2",6.24064344545322e-08
"Atg13",6.31638768696027e-08
"Etnk1",6.33163544713879e-08
"Lifr",6.41285452528759e-08
"Atp13a2",6.43930069613764e-08
"Med21",6.45481520671711e-08
"Acadm",6.47036335105207e-08
"Dlst",6.48594519393959e-08
"Glud1",6.50156080028598e-08
"Cul2",6.5328935635276e-08
"Rsl24d1",6.58014756328583e-08
"Lztr1",6.59596711955313e-08
"Ccdc32",6.643631376852e-08
"Tkt",6.65958821177164e-08
"Ndufb5",6.65958821177164e-08
"Ncam1",6.65958821177164e-08
"AI837181",6.67557953137217e-08
"Rarres1",6.72376106110676e-08
"Cndp2",6.73989098283548e-08
"Nudt4",6.73989098283548e-08
"Setd3",6.75605572150492e-08
"Ddrgk1",6.78848991692629e-08
"Ubac1",6.80475950758875e-08
"Cdk15",6.8210641830132e-08
"Slc39a6",6.8701893907858e-08
"Puf60",6.88663507874956e-08
"Bax",6.936184946395e-08
"Leprot",6.95277272991186e-08
"Dbn1",7.03624842374742e-08
"Ube2e2",7.08676572858295e-08
"Dynll2",7.09345178329963e-08
"Unc50",7.10367722459324e-08
"Pfdn4",7.1546298642662e-08
"Smyd2",7.1546298642662e-08
"Fam96b",7.18199545463193e-08
"Eif3b",7.18878077809836e-08
"Rnf115",7.18878077809836e-08
"Rabif",7.27480083750542e-08
"Ckap5",7.30946744337222e-08
"Nbr1",7.34428265554284e-08
"Rfk",7.34428265554284e-08
"Rsu1",7.36174616578837e-08
"Sec13",7.41436116461541e-08
"S1pr3",7.41436116461541e-08
"Zfand6",7.4569368057063e-08
"Vim",7.46020787875027e-08
"Tceb1",7.50935717140831e-08
"Sybu",7.610191011933e-08
"Luzp2",7.66440086068405e-08
"Mpdu1",7.66440086068405e-08
"Fabp5",7.70844523876023e-08
"Ube2g2",7.77386440930194e-08
"Dhrs7",7.88473298383355e-08
"Agtpbp1",7.90334880100291e-08
"Polr1d",7.99702259196248e-08
"Prkacb",7.99702259196248e-08
"Sgcb",8.01587681553673e-08
"Serinc2",8.034771036269e-08
"Gtf2f1",8.07267977094841e-08
"Nr1h2",8.07267977094841e-08
"Atg12",8.12984474079995e-08
"Ncald",8.1533028758322e-08
"Rpl39",8.18016544918275e-08
"Armc8",8.26464903529827e-08
"Kcnip2",8.31304404506441e-08
"Ppp2r2c",8.31565850720251e-08
"Lrp11",8.34258009323871e-08
"Fam102b",8.36216590449404e-08
"Stx4a",8.4211718906761e-08
"Shisa4",8.4211718906761e-08
"Gatm",8.44092366286594e-08
"Lap3",8.48055234056396e-08
"Phyh",8.52034838453349e-08
"Lysmd2",8.60044508540856e-08
"Glrb",8.6407470045332e-08
"Ube2k",8.72186115124007e-08
"Vcp",8.790809807077e-08
"Taf9b",8.86546146595903e-08
"Grik1",8.88614856778643e-08
"Esyt1",8.88614856778643e-08
"Gm765",8.9552933205347e-08
"Rab10",8.9693321355396e-08
